AAC_1_.3000317.HM036080.131_596.51 Made AAC_1_.3000317.HM036080.131_596.51 into gene. strand=+, frame=0
NDM_6.3002356.JN967644.0_813.1103 Made NDM_6.3002356.JN967644.0_813.1103 into gene. strand=+, frame=0
NDM_7.3002357.JX262694.0_813.1183 Made NDM_7.3002357.JX262694.0_813.1183 into gene. strand=+, frame=0
NDM_8.3002358.AB744718.0_813.1270 Made NDM_8.3002358.AB744718.0_813.1270 into gene. strand=+, frame=0
NDM_9.3002359.KC999080.379_1192.1349 Made NDM_9.3002359.KC999080.379_1192.1349 into gene. strand=+, frame=0
NPS_beta_lactamase.3003563.X15791.1375_2257.3306 Made NPS_beta_lactamase.3003563.X15791.1375_2257.3306 into gene. strand=+, frame=0
Neisseria_gonorrhoeae_mutant.3000464.U75641.19_1066.54 Made Neisseria_gonorrhoeae_mutant.3000464.U75641.19_1066.54 into gene. strand=+, frame=0
Neisseria_meningititis_PBP2.3003937.NC_003112.2.419828_421574.3738 Made Neisseria_meningititis_PBP2.3003937.NC_003112.2.419828_421574.3738 into gene. strand=+, frame=0
NmcA_beta_lactamase.3003589.Z21956.1220_2099.3362 Made NmcA_beta_lactamase.3003589.Z21956.1220_2099.3362 into gene. strand=+, frame=0
NmcR.3003665.Z21956.191_1079.3361 Made NmcR.3003665.Z21956.191_1079.3361 into gene. strand=-, frame=0
OCH_1.3002514.AJ401618.1971_3144.1426 Made OCH_1.3002514.AJ401618.1971_3144.1426 into gene. strand=+, frame=0
OCH_2.3002515.AJ295340.0_1173.1504 Made OCH_2.3002515.AJ295340.0_1173.1504 into gene. strand=+, frame=0
OCH_3.3002516.AJ295341.0_1173.1582 Made OCH_3.3002516.AJ295341.0_1173.1582 into gene. strand=+, frame=0
OCH_4.3002517.AJ295342.0_1173.1659 Made OCH_4.3002517.AJ295342.0_1173.1659 into gene. strand=+, frame=0
OCH_5.3002518.AJ295343.0_1173.1734 Made OCH_5.3002518.AJ295343.0_1173.1734 into gene. strand=+, frame=0
OCH_6.3002519.AJ295344.0_1173.1811 Made OCH_6.3002519.AJ295344.0_1173.1811 into gene. strand=+, frame=0
OCH_7.3002520.AJ295345.0_1173.1900 Made OCH_7.3002520.AJ295345.0_1173.1900 into gene. strand=+, frame=0
OCH_8.3002521.DQ489307.1070_2243.1979 Made OCH_8.3002521.DQ489307.1070_2243.1979 into gene. strand=+, frame=0
OKP_A_1.3002418.AJ635401.0_861.765 Made OKP_A_1.3002418.AJ635401.0_861.765 into gene. strand=+, frame=0
OKP_A_10.3002427.AM051149.0_861.794 Made OKP_A_10.3002427.AM051149.0_861.794 into gene. strand=+, frame=0
OKP_A_11.3002428.AM850915.19_880.876 Made OKP_A_11.3002428.AM850915.19_880.876 into gene. strand=+, frame=0
OKP_A_12.3002429.AM850916.18_879.962 Made OKP_A_12.3002429.AM850916.18_879.962 into gene. strand=+, frame=0
OKP_A_13.3002430.FJ534513.0_861.1040 Made OKP_A_13.3002430.FJ534513.0_861.1040 into gene. strand=+, frame=0
OKP_A_14.3002431.FJ534512.0_861.1120 Made OKP_A_14.3002431.FJ534512.0_861.1120 into gene. strand=+, frame=0
OKP_A_15.3002432.FJ755841.0_846.1200 Made OKP_A_15.3002432.FJ755841.0_846.1200 into gene. strand=+, frame=0
OKP_A_16.3002433.FJ755840.0_861.1287 Made OKP_A_16.3002433.FJ755840.0_861.1287 into gene. strand=+, frame=0
OKP_A_2.3002419.AJ635404.0_861.1365 Made OKP_A_2.3002419.AJ635404.0_861.1365 into gene. strand=+, frame=0
OKP_A_3.3002420.AM051140.0_861.1447 Made OKP_A_3.3002420.AM051140.0_861.1447 into gene. strand=+, frame=0
OKP_A_4.3002421.AM051142.0_861.1520 Made OKP_A_4.3002421.AM051142.0_861.1520 into gene. strand=+, frame=0
OKP_A_5.3002422.AM051143.0_861.1598 Made OKP_A_5.3002422.AM051143.0_861.1598 into gene. strand=+, frame=0
OKP_A_6.3002423.AM051144.0_861.1675 Made OKP_A_6.3002423.AM051144.0_861.1675 into gene. strand=+, frame=0
OKP_A_7.3002424.AM051146.0_861.1750 Made OKP_A_7.3002424.AM051146.0_861.1750 into gene. strand=+, frame=0
OKP_A_8.3002425.AM051147.0_861.1830 Made OKP_A_8.3002425.AM051147.0_861.1830 into gene. strand=+, frame=0
OKP_A_9.3002426.AM051148.0_861.1919 Made OKP_A_9.3002426.AM051148.0_861.1919 into gene. strand=+, frame=0
OKP_B_1.3002434.AJ635402.0_861.1997 Made OKP_B_1.3002434.AJ635402.0_861.1997 into gene. strand=+, frame=0
OKP_B_10.3002443.AM051160.0_861.795 Made OKP_B_10.3002443.AM051160.0_861.795 into gene. strand=+, frame=0
OKP_B_11.3002444.AM051161.0_861.877 Made OKP_B_11.3002444.AM051161.0_861.877 into gene. strand=+, frame=0
OKP_B_13.3002446.AY825330.0_861.1041 Made OKP_B_13.3002446.AY825330.0_861.1041 into gene. strand=+, frame=0
OKP_B_17.3002450.AM850919.24_885.1121 Made OKP_B_17.3002450.AM850919.24_885.1121 into gene. strand=+, frame=0
OKP_B_18.3002451.AM850920.40_901.1201 Made OKP_B_18.3002451.AM850920.40_901.1201 into gene. strand=+, frame=0
OKP_B_19.3002452.AM850921.24_885.1288 Made OKP_B_19.3002452.AM850921.24_885.1288 into gene. strand=+, frame=0
OKP_B_2.3002435.AM051151.0_861.1366 Made OKP_B_2.3002435.AM051151.0_861.1366 into gene. strand=+, frame=0
OKP_B_20.3002453.AM850922.24_885.1448 Made OKP_B_20.3002453.AM850922.24_885.1448 into gene. strand=+, frame=0
OKP_B_3.3002436.AM051152.0_861.1521 Made OKP_B_3.3002436.AM051152.0_861.1521 into gene. strand=+, frame=0
OKP_B_4.3002437.AM051153.0_861.1599 Made OKP_B_4.3002437.AM051153.0_861.1599 into gene. strand=+, frame=0
OKP_B_5.3002438.AM850918.24_885.1676 Made OKP_B_5.3002438.AM850918.24_885.1676 into gene. strand=+, frame=0
OKP_B_6.3002439.AM850917.17_878.1751 Made OKP_B_6.3002439.AM850917.17_878.1751 into gene. strand=+, frame=0
OKP_B_7.3002440.AM051156.0_861.1831 Made OKP_B_7.3002440.AM051156.0_861.1831 into gene. strand=+, frame=0
OKP_B_8.3002441.AM051157.0_861.1920 Made OKP_B_8.3002441.AM051157.0_861.1920 into gene. strand=+, frame=0
OKP_B_9.3002442.AM051159.0_861.1998 Made OKP_B_9.3002442.AM051159.0_861.1998 into gene. strand=+, frame=0
OXA_1.3001396.KJ510410.6950_7826.796 Made OXA_1.3001396.KJ510410.6950_7826.796 into gene. strand=+, frame=0
OXA_10.3001405.AF205943.7511_8312.878 Made OXA_10.3001405.AF205943.7511_8312.878 into gene. strand=+, frame=0
OXA_100.3001438.AM231720.0_825.964 Made OXA_100.3001438.AM231720.0_825.964 into gene. strand=+, frame=0
OXA_101.3001439.AM412777.117_918.1042 Made OXA_101.3001439.AM412777.117_918.1042 into gene. strand=+, frame=0
OXA_106.3001637.EF650032.0_825.1202 Made OXA_106.3001637.EF650032.0_825.1202 into gene. strand=+, frame=0
OXA_107.3001638.EF650033.0_825.1289 Made OXA_107.3001638.EF650033.0_825.1289 into gene. strand=+, frame=0
OXA_108.3001639.EF650034.0_825.1367 Made OXA_108.3001639.EF650034.0_825.1367 into gene. strand=+, frame=0
OXA_109.3001640.EF650035.0_825.1449 Made OXA_109.3001640.EF650035.0_825.1449 into gene. strand=+, frame=0
OXA_11.3001406.Z22590.154_955.1522 Made OXA_11.3001406.Z22590.154_955.1522 into gene. strand=+, frame=0
OXA_110.3001641.EF650036.0_825.1600 Made OXA_110.3001641.EF650036.0_825.1600 into gene. strand=+, frame=0
OXA_111.3001642.EF650037.0_825.1677 Made OXA_111.3001642.EF650037.0_825.1677 into gene. strand=+, frame=0
OXA_112.3001643.EF650038.0_825.1752 Made OXA_112.3001643.EF650038.0_825.1752 into gene. strand=+, frame=0
OXA_113.3001644.EF653400.434_1259.1832 Made OXA_113.3001644.EF653400.434_1259.1832 into gene. strand=+, frame=0
OXA_114a.3001609.EU188842.0_828.1921 Made OXA_114a.3001609.EU188842.0_828.1921 into gene. strand=+, frame=0
OXA_115.3001440.EU029998.575_1400.1999 Made OXA_115.3001440.EU029998.575_1400.1999 into gene. strand=+, frame=0
OXA_118.3001768.AF371964.118_919.965 Made OXA_118.3001768.AF371964.118_919.965 into gene. strand=+, frame=0
OXA_119.3001775.AY139598.1486_2287.1043 Made OXA_119.3001775.AY139598.1486_2287.1043 into gene. strand=+, frame=0
OXA_12.3001407.U10251.180_975.1123 Made OXA_12.3001407.U10251.180_975.1123 into gene. strand=+, frame=0
OXA_120.3001672.HE963768.0_825.1203 Made OXA_120.3001672.HE963768.0_825.1203 into gene. strand=+, frame=0
OXA_121.3001443.KF057027.0_825.1290 Made OXA_121.3001443.KF057027.0_825.1290 into gene. strand=+, frame=0
OXA_128.3001648.EU375515.0_825.1368 Made OXA_128.3001648.EU375515.0_825.1368 into gene. strand=+, frame=0
OXA_129.3001811.AM932669.698_1502.1450 Made OXA_129.3001811.AM932669.698_1502.1450 into gene. strand=+, frame=0
OXA_13.3001408.U59183.939_1740.1523 Made OXA_13.3001408.U59183.939_1740.1523 into gene. strand=+, frame=0
OXA_130.3001651.EU547445.0_825.1601 Made OXA_130.3001651.EU547445.0_825.1601 into gene. strand=+, frame=0
OXA_131.3001652.EU547446.0_825.1678 Made OXA_131.3001652.EU547446.0_825.1678 into gene. strand=+, frame=0
OXA_132.3001653.EU547447.0_825.1753 Made OXA_132.3001653.EU547447.0_825.1753 into gene. strand=+, frame=0
OXA_133.3001702.EU571228.822_1644.1833 Made OXA_133.3001702.EU571228.822_1644.1833 into gene. strand=+, frame=0
OXA_134.3001695.HQ122933.0_822.1922 Made OXA_134.3001695.HQ122933.0_822.1922 into gene. strand=+, frame=0
OXA_136.3001765.EU086830.88_898.2000 Made OXA_136.3001765.EU086830.88_898.2000 into gene. strand=+, frame=0
OXA_137.3001767.EU086834.88_898.799 Made OXA_137.3001767.EU086834.88_898.799 into gene. strand=+, frame=0
OXA_138.3001655.EU670845.1594_2419.880 Made OXA_138.3001655.EU670845.1594_2419.880 into gene. strand=+, frame=0
OXA_139.3001451.AM991978.0_828.966 Made OXA_139.3001451.AM991978.0_828.966 into gene. strand=+, frame=0
OXA_141.3001802.EF552405.12_840.1124 Made OXA_141.3001802.EF552405.12_840.1124 into gene. strand=+, frame=0
OXA_142.3001803.EU358785.720_1521.1204 Made OXA_142.3001803.EU358785.720_1521.1204 into gene. strand=+, frame=0
OXA_143.3001654.GQ861437.2913_3741.1291 Made OXA_143.3001654.GQ861437.2913_3741.1291 into gene. strand=+, frame=0
OXA_144.3002480.FJ872530.0_825.1369 Made OXA_144.3002480.FJ872530.0_825.1369 into gene. strand=+, frame=0
OXA_145.3001804.FJ790516.1287_2085.1451 Made OXA_145.3001804.FJ790516.1287_2085.1451 into gene. strand=+, frame=0
OXA_146.3001779.FJ194494.171_996.1524 Made OXA_146.3001779.FJ194494.171_996.1524 into gene. strand=+, frame=0
OXA_147.3001801.FJ848783.1270_2071.1602 Made OXA_147.3001801.FJ848783.1270_2071.1602 into gene. strand=+, frame=0
OXA_148.3001453.GQ853679.0_825.1679 Made OXA_148.3001453.GQ853679.0_825.1679 into gene. strand=+, frame=0
OXA_149.3001454.GQ853680.0_825.1754 Made OXA_149.3001454.GQ853680.0_825.1754 into gene. strand=+, frame=0
OXA_15.3001410.U63835.127_955.1834 Made OXA_15.3001410.U63835.127_955.1834 into gene. strand=+, frame=0
OXA_150.3001455.GQ853681.0_825.1923 Made OXA_150.3001455.GQ853681.0_825.1923 into gene. strand=+, frame=0
OXA_160.3001663.GU199038.1195_2023.800 Made OXA_160.3001663.GU199038.1195_2023.800 into gene. strand=+, frame=0
OXA_161.3001799.GQ202693.1171_1999.881 Made OXA_161.3001799.GQ202693.1171_1999.881 into gene. strand=+, frame=0
OXA_162.3001776.HM015773.2126_2924.967 Made OXA_162.3001776.HM015773.2126_2924.967 into gene. strand=+, frame=0
OXA_163.3001783.HQ700343.0_786.1045 Made OXA_163.3001783.HQ700343.0_786.1045 into gene. strand=+, frame=0
OXA_164.3001662.GU831575.0_843.1125 Made OXA_164.3001662.GU831575.0_843.1125 into gene. strand=+, frame=0
OXA_165.3001465.HM488986.0_822.1205 Made OXA_165.3001465.HM488986.0_822.1205 into gene. strand=+, frame=0
OXA_166.3001466.HM488987.0_822.1292 Made OXA_166.3001466.HM488987.0_822.1292 into gene. strand=+, frame=0
OXA_167.3001467.HM488988.0_822.1370 Made OXA_167.3001467.HM488988.0_822.1370 into gene. strand=+, frame=0
OXA_168.3001468.HM488989.0_822.1452 Made OXA_168.3001468.HM488989.0_822.1452 into gene. strand=+, frame=0
OXA_169.3001469.HM488990.0_822.1525 Made OXA_169.3001469.HM488990.0_822.1525 into gene. strand=+, frame=0
OXA_170.3001470.HM488991.0_822.1680 Made OXA_170.3001470.HM488991.0_822.1680 into gene. strand=+, frame=0
OXA_171.3001471.HM488992.0_822.1755 Made OXA_171.3001471.HM488992.0_822.1755 into gene. strand=+, frame=0
OXA_172.3001656.HM113558.0_825.1835 Made OXA_172.3001656.HM113558.0_825.1835 into gene. strand=+, frame=0
OXA_173.3001657.HM113559.0_825.1924 Made OXA_173.3001657.HM113559.0_825.1924 into gene. strand=+, frame=0
OXA_174.3001658.HM113560.0_825.2002 Made OXA_174.3001658.HM113560.0_825.2002 into gene. strand=+, frame=0
OXA_175.3001659.HM113561.0_825.801 Made OXA_175.3001659.HM113561.0_825.801 into gene. strand=+, frame=0
OXA_176.3001660.HM113562.0_825.882 Made OXA_176.3001660.HM113562.0_825.882 into gene. strand=+, frame=0
OXA_177.3001661.HM113563.0_825.968 Made OXA_177.3001661.HM113563.0_825.968 into gene. strand=+, frame=0
OXA_178.3001472.HM113564.0_825.1046 Made OXA_178.3001472.HM113564.0_825.1046 into gene. strand=+, frame=0
OXA_179.3001473.HM570035.0_825.1126 Made OXA_179.3001473.HM570035.0_825.1126 into gene. strand=+, frame=0
OXA_18.3001413.U85514.149_977.1206 Made OXA_18.3001413.U85514.149_977.1206 into gene. strand=+, frame=0
OXA_180.3001474.HM570036.0_825.1293 Made OXA_180.3001474.HM570036.0_825.1293 into gene. strand=+, frame=0
OXA_181.3001784.JN205800.4140_4938.1371 Made OXA_181.3001784.JN205800.4140_4938.1371 into gene. strand=+, frame=0
OXA_182.3001709.HM640278.0_828.1453 Made OXA_182.3001709.HM640278.0_828.1453 into gene. strand=+, frame=0
OXA_183.3001475.HQ111474.1056_1857.1526 Made OXA_183.3001475.HQ111474.1056_1857.1526 into gene. strand=+, frame=0
OXA_184.3001476.JQ396378.0_747.1604 Made OXA_184.3001476.JQ396378.0_747.1604 into gene. strand=+, frame=0
OXA_19.3001414.AF043381.943_1744.1681 Made OXA_19.3001414.AF043381.943_1744.1681 into gene. strand=+, frame=0
OXA_192.3001766.JF273470.0_810.1756 Made OXA_192.3001766.JF273470.0_810.1756 into gene. strand=+, frame=0
OXA_198.3001805.HQ634775.3012_3801.969 Made OXA_198.3001805.HQ634775.3012_3801.969 into gene. strand=+, frame=0
OXA_199.3001814.JN704570.4038_4836.1047 Made OXA_199.3001814.JN704570.4038_4836.1047 into gene. strand=+, frame=0
OXA_20.3001415.NC_010611.251961_252762.1207 Made OXA_20.3001415.NC_010611.251961_252762.1207 into gene. strand=+, frame=0
OXA_200.3001665.HQ734811.0_825.1294 Made OXA_200.3001665.HQ734811.0_825.1294 into gene. strand=+, frame=0
OXA_201.3001666.HQ734812.0_825.1372 Made OXA_201.3001666.HQ734812.0_825.1372 into gene. strand=+, frame=0
OXA_202.3001667.HQ734813.0_825.1454 Made OXA_202.3001667.HQ734813.0_825.1454 into gene. strand=+, frame=0
OXA_203.3001664.HQ998857.0_825.1527 Made OXA_203.3001664.HQ998857.0_825.1527 into gene. strand=+, frame=0
OXA_204.3001788.JQ809466.5374_6172.1605 Made OXA_204.3001788.JQ809466.5374_6172.1605 into gene. strand=+, frame=0
OXA_205.3001483.JF800667.657_1458.1682 Made OXA_205.3001483.JF800667.657_1458.1682 into gene. strand=+, frame=0
OXA_206.3001484.AB634250.0_825.1757 Made OXA_206.3001484.AB634250.0_825.1757 into gene. strand=+, frame=0
OXA_207.3001485.JQ838185.0_828.1836 Made OXA_207.3001485.JQ838185.0_828.1836 into gene. strand=+, frame=0
OXA_208.3001486.FR853176.0_825.1926 Made OXA_208.3001486.FR853176.0_825.1926 into gene. strand=+, frame=0
OXA_209.3001809.JF268688.5407_6232.2004 Made OXA_209.3001809.JF268688.5407_6232.2004 into gene. strand=-, frame=1
OXA_21.3001416.Y10693.0_828.803 Made OXA_21.3001416.Y10693.0_828.803 into gene. strand=+, frame=0
OXA_210.3001487.JF795487.0_828.884 Made OXA_210.3001487.JF795487.0_828.884 into gene. strand=+, frame=0
OXA_211.3001710.JN861779.0_825.970 Made OXA_211.3001710.JN861779.0_825.970 into gene. strand=+, frame=0
OXA_212.3001711.JN861780.0_825.1048 Made OXA_212.3001711.JN861780.0_825.1048 into gene. strand=+, frame=0
OXA_213.3001712.JN861781.0_822.1128 Made OXA_213.3001712.JN861781.0_822.1128 into gene. strand=+, frame=0
OXA_214.3001713.JN861782.0_828.1208 Made OXA_214.3001713.JN861782.0_828.1208 into gene. strand=+, frame=0
OXA_215.3001714.JN861783.0_828.1295 Made OXA_215.3001714.JN861783.0_828.1295 into gene. strand=+, frame=0
OXA_216.3001488.FR865168.0_825.1373 Made OXA_216.3001488.FR865168.0_825.1373 into gene. strand=+, frame=0
OXA_217.3001489.JN603240.0_825.1455 Made OXA_217.3001489.JN603240.0_825.1455 into gene. strand=+, frame=0
OXA_219.3001668.JN215211.0_825.1528 Made OXA_219.3001668.JN215211.0_825.1528 into gene. strand=+, frame=0
OXA_22.3001417.AF064820.951_1776.1606 Made OXA_22.3001417.AF064820.951_1776.1606 into gene. strand=+, frame=0
OXA_223.3001669.JN248564.0_825.1683 Made OXA_223.3001669.JN248564.0_825.1683 into gene. strand=+, frame=0
OXA_224.3001806.JN596991.2280_3111.1758 Made OXA_224.3001806.JN596991.2280_3111.1758 into gene. strand=+, frame=0
OXA_225.3001493.JN638887.0_822.1837 Made OXA_225.3001493.JN638887.0_822.1837 into gene. strand=+, frame=0
OXA_226.3001800.FJ617207.0_828.1927 Made OXA_226.3001800.FJ617207.0_828.1927 into gene. strand=+, frame=0
OXA_228.3001691.JQ422053.99_930.2005 Made OXA_228.3001691.JQ422053.99_930.2005 into gene. strand=+, frame=0
OXA_229.3001692.JQ422052.1099_1930.804 Made OXA_229.3001692.JQ422052.1099_1930.804 into gene. strand=+, frame=0
OXA_23.3001418.AY795964.0_822.885 Made OXA_23.3001418.AY795964.0_822.885 into gene. strand=+, frame=0
OXA_230.3001693.JQ422054.100_931.971 Made OXA_230.3001693.JQ422054.100_931.971 into gene. strand=+, frame=0
OXA_231.3001670.JQ326200.193_1021.1049 Made OXA_231.3001670.JQ326200.193_1021.1049 into gene. strand=+, frame=0
OXA_232.3001778.JX423831.2676_3474.1129 Made OXA_232.3001778.JX423831.2676_3474.1129 into gene. strand=+, frame=0
OXA_233.3001495.KJ657570.0_801.1209 Made OXA_233.3001495.KJ657570.0_801.1209 into gene. strand=+, frame=0
OXA_235.3001676.JQ820240.590_1421.1296 Made OXA_235.3001676.JQ820240.590_1421.1296 into gene. strand=+, frame=0
OXA_236.3001677.JQ820242.0_831.1374 Made OXA_236.3001677.JQ820242.0_831.1374 into gene. strand=+, frame=0
OXA_237.3001678.JQ820241.0_831.1456 Made OXA_237.3001678.JQ820241.0_831.1456 into gene. strand=+, frame=0
OXA_239.3001498.JQ837239.0_822.1529 Made OXA_239.3001498.JQ837239.0_822.1529 into gene. strand=+, frame=0
OXA_24.3001419.AF509241.0_828.1607 Made OXA_24.3001419.AF509241.0_828.1607 into gene. strand=+, frame=0
OXA_240.3001499.JX089628.0_801.1684 Made OXA_240.3001499.JX089628.0_801.1684 into gene. strand=+, frame=0
OXA_241.3001679.JX025021.0_825.1759 Made OXA_241.3001679.JX025021.0_825.1759 into gene. strand=+, frame=0
OXA_242.3001680.JX025022.0_825.1838 Made OXA_242.3001680.JX025022.0_825.1838 into gene. strand=+, frame=0
OXA_243.3001610.JX206446.0_828.1928 Made OXA_243.3001610.JX206446.0_828.1928 into gene. strand=+, frame=0
OXA_244.3001786.JX438000.0_798.2006 Made OXA_244.3001786.JX438000.0_798.2006 into gene. strand=+, frame=0
OXA_245.3001787.JX438001.0_798.805 Made OXA_245.3001787.JX438001.0_798.805 into gene. strand=+, frame=0
OXA_246.3001807.KF711993.0_801.886 Made OXA_246.3001807.KF711993.0_801.886 into gene. strand=+, frame=0
OXA_247.3001791.JX893517.0_786.972 Made OXA_247.3001791.JX893517.0_786.972 into gene. strand=+, frame=0
OXA_248.3001673.HE963769.0_825.1050 Made OXA_248.3001673.HE963769.0_825.1050 into gene. strand=+, frame=0
OXA_249.3001674.HE963770.0_825.1130 Made OXA_249.3001674.HE963770.0_825.1130 into gene. strand=+, frame=0
OXA_25.3001420.AF201826.21_849.1210 Made OXA_25.3001420.AF201826.21_849.1210 into gene. strand=+, frame=0
OXA_250.3001675.HE963771.0_825.1297 Made OXA_250.3001675.HE963771.0_825.1297 into gene. strand=+, frame=0
OXA_251.3001500.JN118546.1761_2562.1375 Made OXA_251.3001500.JN118546.1761_2562.1375 into gene. strand=+, frame=0
OXA_253.3001689.KC479324.575_1403.1457 Made OXA_253.3001689.KC479324.575_1403.1457 into gene. strand=+, frame=0
OXA_254.3001682.AB781687.0_825.1530 Made OXA_254.3001682.AB781687.0_825.1530 into gene. strand=+, frame=0
OXA_255.3001690.KC479325.668_1496.1608 Made OXA_255.3001690.KC479325.668_1496.1608 into gene. strand=+, frame=0
OXA_256.3001502.HE616889.1826_2627.1685 Made OXA_256.3001502.HE616889.1826_2627.1685 into gene. strand=+, frame=0
OXA_257.3001694.KC567681.1210_2041.1760 Made OXA_257.3001694.KC567681.1210_2041.1760 into gene. strand=+, frame=0
OXA_258.3001503.HE614014.0_825.1839 Made OXA_258.3001503.HE614014.0_825.1839 into gene. strand=+, frame=0
OXA_26.3001421.AF201827.21_849.1929 Made OXA_26.3001421.AF201827.21_849.1929 into gene. strand=+, frame=0
OXA_27.3001422.AF201828.0_822.2007 Made OXA_27.3001422.AF201828.0_822.2007 into gene. strand=+, frame=0
OXA_278.3001681.KC771279.0_831.806 Made OXA_278.3001681.KC771279.0_831.806 into gene. strand=+, frame=0
OXA_28.3001423.AF231133.1345_2146.887 Made OXA_28.3001423.AF231133.1345_2146.887 into gene. strand=+, frame=0
OXA_29.3001424.AJ400619.33_834.973 Made OXA_29.3001424.AJ400619.33_834.973 into gene. strand=+, frame=0
OXA_3.3001398.L07945.60_888.1051 Made OXA_3.3001398.L07945.60_888.1051 into gene. strand=+, frame=0
OXA_309.3001504.HF947514.0_825.1131 Made OXA_309.3001504.HF947514.0_825.1131 into gene. strand=+, frame=0
OXA_31.3001425.AF294653.753_1584.1211 Made OXA_31.3001425.AF294653.753_1584.1211 into gene. strand=+, frame=0
OXA_312.3001683.KF057029.0_825.1298 Made OXA_312.3001683.KF057029.0_825.1298 into gene. strand=+, frame=0
OXA_313.3001684.KF057030.0_825.1376 Made OXA_313.3001684.KF057030.0_825.1376 into gene. strand=+, frame=0
OXA_314.3001685.KF057031.0_825.1458 Made OXA_314.3001685.KF057031.0_825.1458 into gene. strand=+, frame=0
OXA_315.3001686.KF057032.0_825.1531 Made OXA_315.3001686.KF057032.0_825.1531 into gene. strand=+, frame=0
OXA_316.3001687.KF057033.0_825.1609 Made OXA_316.3001687.KF057033.0_825.1609 into gene. strand=+, frame=0
